establecimiento_id,establecimiento_nombre_comercial,direccion,direccion_municipio_nombre,direccion_localidad_nombre,direccion_codigo_postal,numero_dormitorios_individuales_,numero_dormitorios_dobles_explot,plazas,longitud,latitud
A-38-4-0001334,Los Delfines 08,"Avda. Principes De España, 63, 1º, Apto. 8",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,3,-16.708738,28.374516
A-38-4-0001335,Los Delfines 09,"Avda. Principes De España, 63, 1º, Apto. 9",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,4,-16.708738,28.374516
A-38-4-0001336,Los Delfines 10,"Avda. Principes De España, 63, 1º, Apto. 10",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,3,-16.708738,28.374516
A-38-4-0001337,Los Delfines 12,"Avda. Principes De España, 63, 2º, Apto. 12",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,4,-16.708738,28.374516
A-38-4-0001338,Los Delfines 13,"Avda. Principes De España, 63, 2º, Apto. 13",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,3,-16.708738,28.374516
A-38-4-0001339,Los Delfines 14,"Avda. Principes De España, 63, 2º, Apto. 14",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,2,-16.708738,28.374516
A-38-4-0001340,Los Delfines 15,"Avda. Principes De España, 63, 2º, Apto. 15",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,2,-16.708738,28.374516
A-38-4-0001341,Los Delfines 16,"Avda. Principes De España, 63, 2º, Apto. 16",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,3,-16.708738,28.374516
A-38-4-0001342,Los Delfines 20,"Avda. Principes De España, 63, 3º, Apto. 20",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,4,-16.708738,28.374516
A-38-4-0001343,Los Delfines 21,"Avda. Principes De España, 63, 3º, Apto. 21",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,4,-16.708738,28.374516
A-38-4-0001344,Los Delfines 22,"Avda. Principes De España, 63, 3º, Apto. 22",Icod De Los Vinos,Icod De Los Vinos,38430,0,0,3,-16.708738,28.374516
A-38-4-0001346,Puntillo Del Sol,"Avda. Berlin, 51, Edf. Punta Azul, Vda. 1008",La Matanza De Acentejo,Matanza De Acentejo (La),38379,0,0,2,-16.453695,28.463102
A-38-4-0001347,Belen,"Callejon Belen, 1, Edf. Belen, Vivienda 311",San Cristobal De La Laguna,San Cristobal De La Laguna,38201,0,0,2,-16.319897,28.490854
A-38-4-0001349,Maya,"C/ Maya, 12, 2ºf",San Cristobal De La Laguna,San Cristobal De La Laguna,38202,0,0,3,-16.322033,28.489822
A-38-4-0001350,Higuera,"C/ La Higuera, 20, Edf. Ossuna, Vivienda 1-A",San Cristobal De La Laguna,San Cristobal De La Laguna,38202,0,0,2,-16.31975,28.488749
A-38-4-0001351,Caserio Lomo Arriba,"C/ La Parranda, 6 A",Guia Isora,Vera De Erque,38685,0,0,4,-16.743889,28.17355
A-38-4-0001352,Res. Media Montaña,"Ctra. Via Del Cabildo De Tenerife, Res. Media Montaña, Vivienda 6",Candelaria,Barranco Hondo,38510,0,0,8,-16.343721,28.396614
A-38-4-0001355,The Sea Cave,"Avda. Maritima, 11",Arico,Poris De Abona,38588,0,0,4,-16.432001,28.163807
A-38-4-0001358,Los Molinos,"C/ Los Molinos, 1, Vivienda 1",Vilaflor De Chasna,Vilaflor,38613,0,0,3,-16.638014,28.160042
A-38-4-0001359,Los Molinos,"C/ Los Molinos, 1, Vivienda 2",Vilaflor De Chasna,Vilaflor,38613,0,0,3,-16.638014,28.160042
A-38-4-0001363,Vivienda Soledad,"C/ Bocinegro, 10, Edf. Los Percebes I, 2º, Vivienda 205",Granadilla De Abona,Medano (El),38612,0,0,4,-16.535837,28.044901
A-38-4-0001370,Sin Denominacion,"C/ Jilguero, 7, Res. Mocan Del Palm-Mar I, Portal 3, Apto. 2 F",Arona,Palm-Mar,38632,0,0,2,-16.695723,28.024113
A-38-4-0001372,Casa Vera,"C/ Manuel Vera Alvarez, Nº 8",Santa Cruz Tenerife,Igueste De San Andres,38140,0,0,3,-16.155642,28.525105
A-38-4-0001373,Fuente Tilena Alojamientos,"C/ Alfonso Mejias, 28, Puerta 1 (Atico)",San Miguel De Abona,San Miguel De Abona,38620,0,0,4,-16.616114,28.1003
A-38-4-0001374,Fuente Tilena Alojamientos,"C/ Alfonso Mejias, 28, 1º, Puerta 3 (1ºb)",San Miguel De Abona,San Miguel De Abona,38620,0,0,3,-16.616114,28.1003
A-38-4-0001375,Fuente Tilena Alojamiento,"C/ Alfonso Mejias, 1º, Puerta 2 (1ºa)",San Miguel De Abona,San Miguel De Abona,38620,0,0,3,-16.616114,28.1003
A-38-4-0001376,Casa Aureliano,"C/ La Libertad, 50",Arafo,Arafo,38550,0,0,6,-16.421968,28.340855
A-38-4-0001377,Candelaria - Arenitas,"Avda. Maritima, 157, Edf. Las Arenitas, Esc. A, 4º, Apto. 103",Candelaria,Caletillas (Las),38530,0,0,3,-16.36245,28.373804
A-38-4-0001380,Sun Garden,"C/ Manuel Ravelo, S/N, Res. Jardin Del Sol, Bajo 4b",Santiago Del Teide,Playa De La Arena,38683,0,0,4,-16.838715,28.230871
A-38-4-0001382,Casa En La Matanza,"C/ Real, 56, Vivienda 7",La Matanza De Acentejo,Matanza De Acentejo (La),38370,0,0,4,-16.446678,28.453472
A-38-4-0001383,Tropicana Ii,Cl La Rambla  2  01 05 02,Los Realejos,_U,38416,0,1,3,0,0
A-38-4-0001387,Marineda,"C/ La Graciosa, 2, Res. Marineda, Bloque B, Apto. 312",Granadilla De Abona,Medano (El),38612,0,0,2,-16.534872,28.044439
A-38-4-0001388,Casa Lucy,"C/ Doctor Domingo Gonzalez Garcia, 80",La Orotava,Orotava (La),38310,0,0,4,-16.522615,28.384171
A-38-4-0001389,White House,"C/ Evaristo Gomez Gonzalez, 19, Edf. Regina, 2º, Puerta 4",Granadilla De Abona,Medano (El),38612,0,0,4,-16.539593,28.045502
A-38-4-0001390,Septimo Cielo,"C/ Villalba Hervas, 3, 7ºd",Santa Cruz Tenerife,Santa Cruz De Tenerife,38002,0,0,4,-16.24844,28.467636
A-38-4-0001392,Casa Drago,"Urb. El Drago, Nº 19, Cueva Jurada",La Orotava,Orotava (La),38314,0,0,4,-16.506977,28.398911
A-38-4-0001394,La Castillo,"C/ Del Castillo, 77, 2º, Apto. 207",Santa Cruz Tenerife,Santa Cruz De Tenerife,38003,0,0,3,-16.25506,28.467531
A-38-4-0001395,Bahia 1209,"Avda. De Anaga, 7, Edf. Bahia, 12º, Apto. 1209",Santa Cruz Tenerife,Santa Cruz De Tenerife,38001,0,0,2,-16.241758,28.480436
A-38-4-0001396,Miramar 16,"Paseo Nuestra Señora Mercedes De Roja, 24, Apto. 16",Granadilla De Abona,Medano (El),38612,0,0,3,-16.540257,28.043421
A-38-4-0001397,Estrella 4,"Avda. Jose Galvan Bello, 4, Edf. Estrella De Mar, Bajo 4",Granadilla De Abona,Medano (El),38612,0,0,3,-16.535042,28.043324
A-38-4-0001398,Balancon,"C/ Uruguay, 5, Edf. Balacom I, Bajo 6",Granadilla De Abona,Medano (El),38612,0,0,3,-16.535019,28.047522
A-38-4-0001402,Almar Atlantico,Paseo Humboldt 16 6  1 C2,Garachico,_U,38460,2,1,4,0,0
A-38-4-0001406,Familiar,"Avda. Maritima, 36, Semisotano Izq.",Santiago Del Teide,Puerto De Santiago,38683,0,0,6,-16.840702,28.227823
A-38-4-0001407,Terraza,"Avda. Maritima, 36, Bajo Dcha.",Santiago Del Teide,Puerto De Santiago,38436,0,0,4,-16.840702,28.227823
